CUI1,VER_START,VER_END,Cardinality,CUI2,Code Set,Version Month
104520,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,104520,RxNorm,2024-02-05
104524,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104524,RxNorm,2024-02-05
104532,RXNORM_16AA_160705F,RXNORM_16AA_160705F,1,104532,RxNorm,2024-02-05
104538,RXNORM_11AA_110705F,RXNORM_11AA_110705F,1,1116306,RxNorm,2024-02-05
104540,RXNORM_11AA_110705F,RXNORM_11AA_110705F,1,1115979,RxNorm,2024-02-05
104541,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,104541,RxNorm,2024-02-05
104543,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104543,RxNorm,2024-02-05
104544,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104544,RxNorm,2024-02-05
104545,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,836361,RxNorm,2024-02-05
104561,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,104561,RxNorm,2024-02-05
104563,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104563,RxNorm,2024-02-05
104564,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,104564,RxNorm,2024-02-05
104565,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104565,RxNorm,2024-02-05
104566,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,104566,RxNorm,2024-02-05
104568,RXNORM_15AB_151102F,RXNORM_15AB_151102F,1,104568,RxNorm,2024-02-05
104572,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104572,RxNorm,2024-02-05
104575,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,104575,RxNorm,2024-02-05
104576,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,104576,RxNorm,2024-02-05
104577,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,104577,RxNorm,2024-02-05
104578,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,104578,RxNorm,2024-02-05
104582,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104582,RxNorm,2024-02-05
104588,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,104588,RxNorm,2024-02-05
104591,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,857416,RxNorm,2024-02-05
104670,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049773,RxNorm,2024-02-05
104684,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1298120,RxNorm,2024-02-05
104685,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1298128,RxNorm,2024-02-05
104708,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,905520,RxNorm,2024-02-05
104709,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,905373,RxNorm,2024-02-05
104724,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,866096,RxNorm,2024-02-05
104793,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,104793,RxNorm,2024-02-05
104796,RXNORM_11AA_110906F,RXNORM_11AA_110906F,1,104796,RxNorm,2024-02-05
104803,RXNORM_04AC_050210F,RXNORM_09AA_090706F,1,857315,RxNorm,2024-02-05
104812,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,835596,RxNorm,2024-02-05
104813,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,835566,RxNorm,2024-02-05
104817,RXNORM_12AA_120806F,RXNORM_12AA_120806F,1,1298803,RxNorm,2024-02-05
104818,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1298872,RxNorm,2024-02-05
104828,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,856381,RxNorm,2024-02-05
104877,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,104877,RxNorm,2024-02-05
104883,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,104883,RxNorm,2024-02-05
104929,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,895213,RxNorm,2024-02-05
104936,RXNORM_12AA_120702F,RXNORM_12AA_120702F,1,104936,RxNorm,2024-02-05
104947,RXNORM_09AB_100405F,RXNORM_09AB_100405F,1,892678,RxNorm,2024-02-05
104948,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,104948,RxNorm,2024-02-05
104950,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,891887,RxNorm,2024-02-05
104951,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,891892,RxNorm,2024-02-05
104953,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,891876,RxNorm,2024-02-05
104960,RXNORM_05AA_050617F,RXNORM_09AA_090504F,1,849288,RxNorm,2024-02-05
104968,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,104968,RxNorm,2024-02-05
104969,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,104969,RxNorm,2024-02-05
104970,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,104970,RxNorm,2024-02-05
104991,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,104991,RxNorm,2024-02-05
104992,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1293890,RxNorm,2024-02-05
104998,RXNORM_15AA_150706F,RXNORM_15AA_150706F,1,104998,RxNorm,2024-02-05
105009,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,855945,RxNorm,2024-02-05
105010,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,855936,RxNorm,2024-02-05
105011,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,855946,RxNorm,2024-02-05
105033,RXNORM_15AA_151005F,RXNORM_15AA_151005F,1,105033,RxNorm,2024-02-05
105048,RXNORM_04AC_050210F,RXNORM_09AA_090504F,2,849394,RxNorm,2024-02-05
105048,RXNORM_04AC_050210F,RXNORM_09AA_090504F,2,849389,RxNorm,2024-02-05
105051,RXNORM_09AB_100405F,RXNORM_09AB_100405F,1,865220,RxNorm,2024-02-05
105063,RXNORM_04AC_050210F,RXNORM_09AA_090803F,1,860171,RxNorm,2024-02-05
105075,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,1046847,RxNorm,2024-02-05
105076,RXNORM_17AA_170905F,RXNORM_18AA_180604F,1,2046591,RxNorm,2024-02-05
105077,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,105077,RxNorm,2024-02-05
105079,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,105079,RxNorm,2024-02-05
105130,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,105130,RxNorm,2024-02-05
105165,RXNORM_05AA_050617F,RXNORM_09AA_090406F,1,105165,RxNorm,2024-02-05
105166,RXNORM_05AA_050617F,RXNORM_09AA_090406F,1,105166,RxNorm,2024-02-05
105175,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1665105,RxNorm,2024-02-05
105176,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1665109,RxNorm,2024-02-05
105201,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,105201,RxNorm,2024-02-05
105202,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,105202,RxNorm,2024-02-05
105204,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998359,RxNorm,2024-02-05
105211,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,105211,RxNorm,2024-02-05
105212,RXNORM_15AA_150908F,RXNORM_15AA_150908F,2,1665023,RxNorm,2024-02-05
105212,RXNORM_15AA_150908F,RXNORM_15AA_150908F,2,1665008,RxNorm,2024-02-05
105213,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,105213,RxNorm,2024-02-05
105214,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,105214,RxNorm,2024-02-05
105215,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,105215,RxNorm,2024-02-05
105217,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,105217,RxNorm,2024-02-05
105219,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,105219,RxNorm,2024-02-05
105220,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,905515,RxNorm,2024-02-05
105221,RXNORM_15AA_150504F,RXNORM_15AA_150504F,1,105221,RxNorm,2024-02-05
105222,RXNORM_15AA_150504F,RXNORM_15AA_150504F,1,105222,RxNorm,2024-02-05
105233,RXNORM_17AA_170905F,RXNORM_18AB_181203F,1,105233,RxNorm,2024-02-05
105235,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,105235,RxNorm,2024-02-05
105237,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,105237,RxNorm,2024-02-05
105238,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,905145,RxNorm,2024-02-05
105301,RXNORM_16AB_170103F,RXNORM_16AB_170103F,1,105301,RxNorm,2024-02-05
105323,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,105323,RxNorm,2024-02-05
105325,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998563,RxNorm,2024-02-05
105333,RXNORM_15AB_160104F,RXNORM_15AB_160104F,1,105333,RxNorm,2024-02-05
105335,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,904172,RxNorm,2024-02-05
105339,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,835915,RxNorm,2024-02-05
105358,RXNORM_05AA_050617F,RXNORM_09AA_090908F,1,865152,RxNorm,2024-02-05
105359,RXNORM_04AC_050210F,RXNORM_09AA_090803F,1,861665,RxNorm,2024-02-05
105380,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,105380,RxNorm,2024-02-05
105381,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,903701,RxNorm,2024-02-05
105399,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,105399,RxNorm,2024-02-05
105400,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,105400,RxNorm,2024-02-05
105401,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,105401,RxNorm,2024-02-05
105402,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,105402,RxNorm,2024-02-05
105403,RXNORM_15AB_160307F,RXNORM_15AB_160307F,4,1743704,RxNorm,2024-02-05
105403,RXNORM_15AB_160307F,RXNORM_15AB_160307F,4,1743720,RxNorm,2024-02-05
105403,RXNORM_15AB_160307F,RXNORM_15AB_160307F,4,1743726,RxNorm,2024-02-05
105403,RXNORM_15AB_160307F,RXNORM_15AB_160307F,4,1743729,RxNorm,2024-02-05
105430,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,105430,RxNorm,2024-02-05
105431,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,105431,RxNorm,2024-02-05
105439,RXNORM_05AA_050617F,RXNORM_09AA_090504F,1,849522,RxNorm,2024-02-05
105451,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,105451,RxNorm,2024-02-05
105466,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,105466,RxNorm,2024-02-05
105487,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,105487,RxNorm,2024-02-05
105501,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,105501,RxNorm,2024-02-05
105502,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,105502,RxNorm,2024-02-05
105515,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,105515,RxNorm,2024-02-05
105524,RXNORM_10AB_110307F,RXNORM_10AB_110404F,1,1095234,RxNorm,2024-02-05
105559,RXNORM_16AA_160502F,RXNORM_16AA_160502F,1,105559,RxNorm,2024-02-05
105564,RXNORM_04AC_050210F,RXNORM_09AB_091102F,1,876399,RxNorm,2024-02-05
105570,RXNORM_15AB_160104F,RXNORM_15AB_160104F,1,105570,RxNorm,2024-02-05
105572,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,105572,RxNorm,2024-02-05
105574,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,996165,RxNorm,2024-02-05
105575,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,996175,RxNorm,2024-02-05
105576,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,996168,RxNorm,2024-02-05
105577,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,996173,RxNorm,2024-02-05
105581,RXNORM_15AB_160104F,RXNORM_15AB_160104F,1,105581,RxNorm,2024-02-05
105594,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,105594,RxNorm,2024-02-05
105601,RXNORM_15AB_160104F,RXNORM_15AB_160104F,1,105601,RxNorm,2024-02-05
105685,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,105685,RxNorm,2024-02-05
105690,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,105690,RxNorm,2024-02-05
105702,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,105702,RxNorm,2024-02-05
105703,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,105703,RxNorm,2024-02-05
105705,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,967026,RxNorm,2024-02-05
105706,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,105706,RxNorm,2024-02-05
105746,RXNORM_04AC_041117C,RXNORM_09AA_091005F,1,847703,RxNorm,2024-02-05
105782,RXNORM_12AB_130204F,RXNORM_12AB_130204F,1,1368380,RxNorm,2024-02-05
105803,RXNORM_16AA_161003F,RXNORM_16AA_161003F,1,105803,RxNorm,2024-02-05
105811,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1088258,RxNorm,2024-02-05
105812,RXNORM_04AC_050210F,RXNORM_09AA_090706F,1,857689,RxNorm,2024-02-05
105817,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,105817,RxNorm,2024-02-05
105822,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,857713,RxNorm,2024-02-05
105868,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,105868,RxNorm,2024-02-05
105872,RXNORM_16AB_170103F,RXNORM_16AB_170103F,1,105872,RxNorm,2024-02-05
105889,RXNORM_05AA_050617F,RXNORM_09AA_090504F,1,849856,RxNorm,2024-02-05
105910,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,105910,RxNorm,2024-02-05
105923,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,835560,RxNorm,2024-02-05
105984,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1236091,RxNorm,2024-02-05
106003,RXNORM_04AC_050210F,RXNORM_09AA_090706F,1,855633,RxNorm,2024-02-05
106008,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,106008,RxNorm,2024-02-05
106013,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,855624,RxNorm,2024-02-05
106030,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,106030,RxNorm,2024-02-05
106058,RXNORM_14AA_140902F,RXNORM_14AA_140902F,1,1547975,RxNorm,2024-02-05
106073,RXNORM_04AC_050210F,RXNORM_09AB_091102F,1,106073,RxNorm,2024-02-05
106096,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,106096,RxNorm,2024-02-05
106098,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,830585,RxNorm,2024-02-05
106099,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,106099,RxNorm,2024-02-05
106102,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1001781,RxNorm,2024-02-05
106107,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834308,RxNorm,2024-02-05
106108,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,106108,RxNorm,2024-02-05
106109,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1236077,RxNorm,2024-02-05
106110,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1236084,RxNorm,2024-02-05
106121,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,106121,RxNorm,2024-02-05
106126,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049381,RxNorm,2024-02-05
106140,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1013014,RxNorm,2024-02-05
106142,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,106142,RxNorm,2024-02-05
106146,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1298740,RxNorm,2024-02-05
106147,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1291619,RxNorm,2024-02-05
106149,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,106149,RxNorm,2024-02-05
106156,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834301,RxNorm,2024-02-05
106157,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834306,RxNorm,2024-02-05
106239,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,966765,RxNorm,2024-02-05
106240,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,966629,RxNorm,2024-02-05
106246,RXNORM_12AB_130401F,RXNORM_12AB_130401F,1,1370780,RxNorm,2024-02-05
106247,RXNORM_12AB_130401F,RXNORM_12AB_130401F,1,1370782,RxNorm,2024-02-05
106250,RXNORM_12AB_130204F,RXNORM_12AB_130204F,1,1370758,RxNorm,2024-02-05
106251,RXNORM_12AB_130204F,RXNORM_12AB_130204F,1,1370765,RxNorm,2024-02-05
106255,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,1085636,RxNorm,2024-02-05
106256,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,1014314,RxNorm,2024-02-05
106356,RXNORM_14AA_140707F,RXNORM_14AA_140707F,1,1542813,RxNorm,2024-02-05
106361,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998560,RxNorm,2024-02-05
106406,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834194,RxNorm,2024-02-05
106408,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,858753,RxNorm,2024-02-05
106409,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834309,RxNorm,2024-02-05
106410,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,834204,RxNorm,2024-02-05
106411,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834304,RxNorm,2024-02-05
106412,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,834313,RxNorm,2024-02-05
106482,RXNORM_15AB_151207F,RXNORM_15AB_151207F,1,106482,RxNorm,2024-02-05
106490,RXNORM_15AA_150601F,RXNORM_15AA_150601F,1,106490,RxNorm,2024-02-05
106491,RXNORM_15AA_150601F,RXNORM_15AA_150601F,1,106491,RxNorm,2024-02-05
106492,RXNORM_15AA_150601F,RXNORM_15AA_150601F,1,106492,RxNorm,2024-02-05
106494,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,106494,RxNorm,2024-02-05
106499,RXNORM_15AB_151207F,RXNORM_15AB_151207F,1,1723219,RxNorm,2024-02-05
106506,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,894974,RxNorm,2024-02-05
106510,RXNORM_04AC_050210F,RXNORM_09AA_090803F,1,861844,RxNorm,2024-02-05
106521,RXNORM_14AB_150105F,RXNORM_14AB_150105F,1,106521,RxNorm,2024-02-05
106524,RXNORM_15AA_150504F,RXNORM_15AA_150504F,1,106524,RxNorm,2024-02-05
106530,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010902,RxNorm,2024-02-05
106532,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010035,RxNorm,2024-02-05
106534,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010673,RxNorm,2024-02-05
106539,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010298,RxNorm,2024-02-05
106541,RXNORM_05AA_050617F,RXNORM_09AB_100104F,1,746968,RxNorm,2024-02-05
106546,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1012400,RxNorm,2024-02-05
106547,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1012406,RxNorm,2024-02-05
106548,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1012409,RxNorm,2024-02-05
106553,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012720,RxNorm,2024-02-05
106554,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091508,RxNorm,2024-02-05
106555,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,106555,RxNorm,2024-02-05
106602,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,106602,RxNorm,2024-02-05
106604,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,106604,RxNorm,2024-02-05
106659,RXNORM_04AC_050210F,RXNORM_09AA_090504F,1,849709,RxNorm,2024-02-05
106686,RXNORM_14AA_140902F,RXNORM_14AA_140902F,1,1548673,RxNorm,2024-02-05
106687,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,106687,RxNorm,2024-02-05
106688,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,106688,RxNorm,2024-02-05
106730,RXNORM_12AB_121203F,RXNORM_12AB_121203F,1,106730,RxNorm,2024-02-05
106733,RXNORM_04AC_050210F,RXNORM_09AA_090706F,1,857454,RxNorm,2024-02-05
106782,RXNORM_17AA_170905F,RXNORM_17AA_170905F,1,106782,RxNorm,2024-02-05
106803,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,992701,RxNorm,2024-02-05
106804,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,992699,RxNorm,2024-02-05
106822,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,996988,RxNorm,2024-02-05
106827,RXNORM_04AC_050210F,RXNORM_09AA_090601F,1,106827,RxNorm,2024-02-05
106828,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,864751,RxNorm,2024-02-05
106829,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,106829,RxNorm,2024-02-05
106830,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,106830,RxNorm,2024-02-05
106831,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,106831,RxNorm,2024-02-05
106835,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1000052,RxNorm,2024-02-05
106836,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1000074,RxNorm,2024-02-05
106837,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1000081,RxNorm,2024-02-05
106838,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1000101,RxNorm,2024-02-05
106879,RXNORM_09AB_100405F,RXNORM_09AB_100405F,1,967385,RxNorm,2024-02-05
106880,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998564,RxNorm,2024-02-05
106881,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,106881,RxNorm,2024-02-05
106893,RXNORM_12AB_130304F,RXNORM_12AB_130304F,1,108815,RxNorm,2024-02-05
106933,RXNORM_04AC_041117C,RXNORM_09AA_091005F,1,861448,RxNorm,2024-02-05
106948,RXNORM_14AA_140804F,RXNORM_14AA_140804F,1,1545174,RxNorm,2024-02-05
106976,RXNORM_05AA_050617F,RXNORM_09AB_091207F,1,106976,RxNorm,2024-02-05
106988,RXNORM_12AB_130204F,RXNORM_12AB_130204F,1,106988,RxNorm,2024-02-05
106989,RXNORM_12AB_130204F,RXNORM_12AB_130204F,1,106989,RxNorm,2024-02-05
107004,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,107004,RxNorm,2024-02-05
107032,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978077,RxNorm,2024-02-05
107036,RXNORM_11AA_110906F,RXNORM_11AA_111003F,1,1191158,RxNorm,2024-02-05
107037,RXNORM_11AA_110906F,RXNORM_11AA_111003F,1,1191160,RxNorm,2024-02-05
107038,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,836384,RxNorm,2024-02-05
107039,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,836389,RxNorm,2024-02-05
107041,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,894904,RxNorm,2024-02-05
107042,RXNORM_04AC_050210F,RXNORM_09AB_100104F,1,894902,RxNorm,2024-02-05
107045,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,107045,RxNorm,2024-02-05
107046,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,107046,RxNorm,2024-02-05
107048,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,107048,RxNorm,2024-02-05
107049,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,107049,RxNorm,2024-02-05
107052,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,107052,RxNorm,2024-02-05
107053,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,107053,RxNorm,2024-02-05
107078,RXNORM_15AA_150504F,RXNORM_15AA_150504F,1,107078,RxNorm,2024-02-05
107103,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,847704,RxNorm,2024-02-05
107104,RXNORM_04AC_050210F,RXNORM_09AA_091005F,1,858265,RxNorm,2024-02-05
107108,RXNORM_16AB_170103F,RXNORM_16AB_170103F,1,1863607,RxNorm,2024-02-05
107130,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,107130,RxNorm,2024-02-05
107132,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,107132,RxNorm,2024-02-05
107133,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,1741379,RxNorm,2024-02-05
107254,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,107254,RxNorm,2024-02-05
107255,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,107255,RxNorm,2024-02-05
107258,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,107258,RxNorm,2024-02-05
107259,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,107259,RxNorm,2024-02-05
107264,RXNORM_17AA_170905F,RXNORM_20AA_200504F,1,107264,RxNorm,2024-02-05
107322,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1020040,RxNorm,2024-02-05
107344,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,107344,RxNorm,2024-02-05
107345,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,107345,RxNorm,2024-02-05
107346,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,992813,RxNorm,2024-02-05
107347,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,992821,RxNorm,2024-02-05
107348,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,992823,RxNorm,2024-02-05
107350,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,990995,RxNorm,2024-02-05
107351,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1001402,RxNorm,2024-02-05
107352,RXNORM_15AA_150601F,RXNORM_15AA_150601F,1,107352,RxNorm,2024-02-05
107353,RXNORM_14AA_140902F,RXNORM_14AA_140902F,1,1547979,RxNorm,2024-02-05
107354,RXNORM_04AC_050210F,RXNORM_09AB_091102F,1,107354,RxNorm,2024-02-05
107355,RXNORM_05AA_050617F,RXNORM_09AB_091102F,1,107355,RxNorm,2024-02-05
107357,RXNORM_04AC_050210F,RXNORM_09AB_091102F,1,107357,RxNorm,2024-02-05
107371,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,359634,RxNorm,2024-02-05
107457,RXNORM_15AB_160307F,RXNORM_15AB_160307F,1,107457,RxNorm,2024-02-05
107483,RXNORM_04AC_050210F,RXNORM_08AB_090302F,1,834300,RxNorm,2024-02-05
107487,RXNORM_04AC_050210F,RXNORM_09AA_090601F,1,834190,RxNorm,2024-02-05
107585,RXNORM_05AA_050617F,RXNORM_09AA_090706F,1,107585,RxNorm,2024-02-05
107612,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010694,RxNorm,2024-02-05
107613,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1013004,RxNorm,2024-02-05
107624,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,107624,RxNorm,2024-02-05
